Date,Open,High,Low,Close,Volume,SP500,VIX,TNX_Yield,hl_range,oc_ret,clv,close_to_sma20,close_to_sma50,close_to_ema12,close_to_ema26,macd_norm,macd_signal_norm,macd_hist_norm,RSI_14,bb_position,BB_Width,atr_pct,Volatility_20,Log_Return,Return_1d,Return_5d,Return_10d,Return_21d,obv_change,Volume_Ratio,log_volume_change,DayOfWeek,SP500_Return_1d,SP500_Return_5d,Corr_SP500_20,VIX_Change,TNX_change
2010-03-16,6.705141395512545,6.7290688499957545,6.65519236505826,6.713216781616211,446908000,1159.4599609375,17.690000534057617,3.6530001163482666,0.011004632703028707,0.0012036326608649468,0.7854246009782189,0.05970864808368326,0.0845227273463991,0.02486829544889746,0.054327364140631884,0.02726311505498981,0.01960377959432046,0.00765933546066935,90.19928471292074,0.8065543349311873,0.19477345451307077,0.017490350140524826,0.012520541597470063,0.0027216482872418736,0.0027253553342714287,0.006412066448503895,0.0746949475207217,0.12012196509431816,0.8647049135565967,0.8647049135565967,-0.09917577574067948,1,0.0077791163013856135,0.016668868060444986,0.9788700058767871,-0.3099994659423828,-0.05099987983703613
2010-03-17,6.726676455765094,6.773036251216906,6.677924234180975,6.703347206115723,450956800,1166.2099609375,16.90999984741211,3.6419999599456787,0.014188734987374193,-0.0034741968744264186,0.2672950280530074,0.05278991475236072,0.0818712803574877,0.019696685612028864,0.04867758978985304,0.027101849921093903,0.021126484330869926,0.005975365590223977,88.6983302113816,0.7695724492359776,0.195828296598302,0.016626906167105403,0.012430916500150262,-0.001471252593407226,-0.0014701708318902718,-0.0032021333185091594,0.07065411558195511,0.10186823845700133,-0.8713114683147662,0.8713114683147662,0.009018790899482099,2,0.005821675803744153,0.01798166553132452,0.9668944133763561,-0.7800006866455078,-0.01100015640258789
2010-03-18,6.702746679390266,6.729665959805202,6.6581819124941735,6.719197750091553,342109600,1165.8299560546875,16.6200008392334,3.671999931335449,0.010638777123363388,0.0024513704442586516,0.8535586799710876,0.0499232264104188,0.08335529936244801,0.018643217140847046,0.04718901675026799,0.026760550086997455,0.022213427690326134,0.0045471223966713215,87.80666446796678,0.7552555359952233,0.19558136138215473,0.016339681329708634,0.012424815935057027,0.0023617803323309795,0.0023645715324680516,-0.00376952252172702,0.0661569566481921,0.10910840261532484,0.6661982962549178,0.6661982962549178,-0.27624039421509394,3,-0.0003258460273372066,0.01355366354210652,0.95969434223448,-0.28999900817871094,0.029999971389770508
2010-03-19,6.723384797022982,6.736844037099734,6.616906090791525,6.647414207458496,559445600,1159.9000244140625,16.969999313354492,3.687000036239624,0.01804279717873406,-0.011363779693175511,0.2543658205128458,0.033735178503750296,0.0706166778261701,0.0065589108257329,0.03324608976909138,0.025660180050115226,0.02309467937185151,0.0025655006782637126,77.03905020740953,0.6778116441154785,0.18972423103956396,0.016236526421459185,0.012679415128891125,-0.01074082691573711,-0.010683350200859754,-0.01919689973463945,0.015071668134229999,0.09520493457589141,-1.0743611231424373,1.0743611231424373,0.4918151397955093,4,-0.005086446449439896,0.008617496033741734,0.9549898208104605,0.34999847412109375,0.015000104904174805
2010-03-22,6.594177878569636,6.7595783586067295,6.584606575911112,6.722190856933594,456419600,1165.81005859375,16.8700008392334,3.6630001068115234,0.026028981684616034,0.019227001671383467,0.786322634653602,0.03948201713908617,0.08118400631822364,0.015089137378994977,0.04140779922536497,0.02489652869352347,0.023249527818435922,0.0016470008750875448,79.5759331694399,0.7175259669365616,0.18150484094185618,0.016933082308902746,0.012474807331342416,0.011186183713166117,0.011248983009242375,0.00406577575478595,0.025881176282411822,0.11444445472131837,0.871001878985631,0.871001878985631,-0.20353373150442522,0,0.005095296193887933,0.013298492580035681,0.9528629130262966,-0.09999847412109375,-0.023999929428100586
2010-03-23,6.7488094847736,6.842726289758297,6.702748391857668,6.830163955688477,602431200,1174.1700439453125,16.350000381469727,3.680000066757202,0.020494075809710154,0.01198256181700627,0.9102548090750243,0.04858845927900024,0.0968216470952743,0.026436210610496724,0.05359797600000893,0.025116036257284414,0.023328801593618994,0.0017872346636654203,81.70609456852785,0.7918958505738832,0.1664582006483787,0.017525581570606793,0.011458531814904523,0.01593455674084478,0.016062188809101485,0.01742043760489298,0.02394420505688144,0.1394074400271348,1.1466501809344638,1.1466501809344638,0.2775609061220692,1,0.007170966908320198,0.012687012491503724,0.945655964023076,-0.5200004577636719,0.01699995994567871
2010-03-24,6.808629365629895,6.885198185932781,6.804740624771913,6.860373020172119,597780400,1167.719970703125,17.549999237060547,3.8289999961853027,0.011727869741818995,0.007570984369288015,0.6914500972068104,0.04632930465350915,0.09963829219302678,0.026086168086079997,0.053710738849107154,0.02554996438926417,0.02369085305039741,0.0018591113388667624,81.47771237825891,0.8000326374761184,0.15441421247714843,0.017572976757335185,0.011189374281529114,0.004413137858020445,0.004422890091603682,0.023424985940327714,0.0201478426938535,0.16396036534481295,1.123131614561208,1.123131614561208,-0.0077500055460753,2,-0.005493304207041971,0.0012948009502604663,0.9451562446214802,1.1999988555908203,0.14899992942810059
2010-03-25,6.906730724511292,6.9082266393644645,6.76705237061829,6.779016494750977,542284400,1165.72998046875,18.399999618530273,3.9010000228881836,0.020825184428373347,-0.018664371805740036,0.08474719501983254,0.028140430792855886,0.08462911108649585,0.011751528543067158,0.038045775052331976,0.02503631204232769,0.024187400319934552,0.000848911722393139,65.96165730847656,0.7048280711562356,0.13738561108849653,0.016438200718525486,0.011938710463663389,-0.011929784718975411,-0.011858906969332894,0.008902661729015104,0.005099580423397088,0.1295222592498193,-1.0307586232956782,1.0307586232956782,-0.097432875359317,3,-0.001704167338318907,-8.575486109130281e-05,0.9358958573666127,0.8500003814697266,0.07200002670288086
2010-03-26,6.847809268959068,6.937537802088686,6.835845145072524,6.90613317489624,640875200,1166.5899658203125,17.770000457763672,3.8550000190734863,0.01472497770327027,0.008481096350834324,0.6911809070023257,0.041213311941479036,0.1028301027067624,0.025874406457148114,0.05302474441113114,0.025132892181361385,0.024020337355373327,0.0011125548259880577,70.9276179669351,0.829521453540027,0.12507018965863093,0.017205985694355684,0.012182922360857806,0.018577851063947916,0.018751492970062955,0.03892024167043151,0.018976193958796683,0.14306889519892807,1.202904937326584,1.202904937326584,0.1670441551093802,4,0.000737722599547963,0.005767687960545942,0.9185547277145513,-0.6299991607666016,-0.046000003814697266
2010-03-29,6.968944066160007,6.994964840733215,6.927668632460086,6.950698375701904,540744400,1173.219970703125,17.59000015258789,3.864000082015991,0.009681934769084757,-0.0026215760906233166,0.3422145230858251,0.042432419523233955,0.1075176105124962,0.027358461336649764,0.05514444683475195,0.025632554235553384,0.024219573410383395,0.0014129808251699882,68.16582173705824,0.8565123875110386,0.11902088041012035,0.015823180118324485,0.011656664453720598,0.006432257518030403,0.006452988912472479,0.03399301264001098,0.03819699636142104,0.13571496300253139,1.015853528316109,1.015853528316109,-0.16988803338466596,0,0.005683234964352302,0.006356020052111333,0.9086371283133248,-0.18000030517578125,0.009000062942504883
