ticker,fold_id,n,r2_oos,DA,da_minus_majority,ks_stat,ks_p,ks_reject_5pct,test_outside_train_range
BA,11,252,-0.046225514037395055,47.47899159663865,-3.7815126050420145,0.0367724867724869,0.8964420225259458,False,0.0
BAC,0,252,-0.05786855099783428,52.54237288135594,2.1186440677966156,0.117063492063492,0.0075455524675378,True,0.0
BAC,1,252,-0.05498181986718542,47.88135593220339,-4.661016949152535,0.0515873015873016,0.6189392553269512,False,0.0
BAC,2,252,0.0029533399798726823,57.446808510638306,-0.8510638297872242,0.1051587301587301,0.0159330003029207,True,0.0
BAC,3,252,-0.09644678861853628,45.72649572649573,-5.128205128205127,0.1258503401360544,0.0017134047157484,True,0.0
BAC,4,252,-0.019336890380937,47.8448275862069,-2.155172413793105,0.0887896825396825,0.0557573726017255,False,0.0
BAC,5,252,-0.011547689709123343,51.0548523206751,-0.8438818565400852,0.0533509700176366,0.5246892365141889,False,0.0039682539682539
BAC,6,252,-0.3762082878011257,47.368421052631575,-6.477732793522267,0.1317460317460318,0.000641333023279,True,0.0
BAC,7,252,-0.021659525974808247,56.59574468085107,5.106382978723412,0.0360750360750359,0.915661611148777,False,0.0
BAC,8,252,-0.0488964270469332,49.17355371900827,-6.6115702479338845,0.0796957671957671,0.0994787641190481,False,0.0
BAC,9,252,-0.048999088024165305,47.05882352941176,-3.361344537815125,0.0641025641025641,0.2810882022810652,False,0.0
BAC,10,252,-0.03179443554386552,49.78540772532189,-0.4291845493562263,0.0853174603174603,0.0619027713108155,False,0.0
BAC,11,252,-0.006800132110694523,50.83333333333333,-6.666666666666665,0.0873015873015873,0.0517498542276529,False,0.0
BRK-B,0,252,-0.044193078430876165,56.57894736842105,3.0701754385964897,0.0694444444444444,0.2777120363455034,False,0.0
BRK-B,1,252,-0.08854294201529656,50.8695652173913,-3.4782608695652195,0.0849206349206349,0.0930772501843775,False,0.0
BRK-B,2,252,-0.019378605675721916,56.76855895196506,4.366812227074234,0.1157407407407407,0.0057531201982915,True,0.0
BRK-B,3,252,-0.20900576981617114,46.15384615384615,-8.14479638009049,0.0833333333333333,0.0896256615432425,False,0.0
BRK-B,4,252,-0.02303396572761618,51.09170305676856,-2.183406113537123,0.0510912698412698,0.5886022991360821,False,0.0
BRK-B,5,252,-0.09591788411923896,47.98206278026906,-4.932735426008966,0.0489417989417989,0.6346039427305143,False,0.0158730158730158
BRK-B,6,252,-0.9534804028884933,45.689655172413794,-10.34482758620689,0.1035714285714286,0.0137842295322255,True,0.0
BRK-B,7,252,-0.09774873597006262,45.33898305084746,-8.898305084745761,0.0613275613275614,0.338571260038691,False,0.0
BRK-B,8,252,-0.050271879380111795,48.497854077253216,-4.721030042918456,0.1107804232804232,0.0061712842904668,True,0.0
BRK-B,9,252,-0.08472642335567859,50.0,-6.194690265486724,0.0955433455433455,0.0263145659212699,True,0.0
BRK-B,10,252,-0.02506552291463704,49.107142857142854,-5.357142857142855,0.052437641723356,0.5225786387459961,False,0.0
BRK-B,11,252,-0.05215382907604793,50.0,-1.3157894736842035,0.0499999999999999,0.5807770630448321,False,0.0
CAT,0,252,-0.05665390199624332,50.427350427350426,-0.42735042735042583,0.0912698412698412,0.0669772122344657,False,0.0
CAT,1,252,-0.07789838030183271,51.66666666666667,0.8333333333333415,0.0817460317460316,0.1164330635772193,False,0.0
CAT,2,252,-0.016186303645990607,53.58649789029536,2.9535864978902926,0.0601851851851851,0.4033029885492307,False,0.0
CAT,3,252,-0.14106275973355875,42.22222222222222,-16.444444444444446,0.1269841269841269,0.0015080527385668,True,0.0
CAT,4,252,-0.0068506588959380554,50.43103448275862,-0.8620689655172487,0.0853174603174603,0.0732713696750192,False,0.0
CAT,5,252,-0.07625792424864297,48.275862068965516,-2.1551724137930997,0.0471781305114638,0.6794106048660951,False,0.0039682539682539
CAT,6,252,-0.45933436012911555,45.867768595041326,-9.917355371900827,0.1293650793650793,0.0008552769536126,True,0.0039682539682539
CAT,7,252,-0.016045470621332658,56.355932203389834,3.8135593220338992,0.0422077922077921,0.7916306784781669,False,0.0
CAT,8,252,-0.10603294441905509,52.892561983471076,1.2396694214876103,0.068121693121693,0.2219027044504059,False,0.0
CAT,9,252,-0.05577814872135245,53.16455696202531,-4.2194092827004255,0.0799755799755799,0.0956436217251935,False,0.0
CAT,10,252,-0.00692217385848215,50.84033613445378,-1.2605042016806678,0.0538548752834466,0.4882214707414161,False,0.0
CAT,11,252,-0.01864723008025404,56.84647302904564,0.4149377593360981,0.1214285714285715,0.0017297714289907,True,0.0039682539682539
CRM,0,252,0.019012488574235653,55.55555555555556,4.938271604938271,0.0436507936507937,0.8275729370611609,False,0.0
CRM,1,252,-0.07948879891531169,56.837606837606835,3.8461538461538436,0.0777777777777777,0.1521811147973415,False,0.0039682539682539
CRM,2,252,-0.10619107807226302,49.34497816593886,-2.183406113537117,0.1388888888888889,0.0004398590500692,True,0.0
CRM,3,252,-0.09446485498164492,53.78151260504202,-4.201680672268915,0.1763038548752834,1.8991972374810116e-06,True,0.0
CRM,4,252,0.007859952208589482,51.037344398340245,-4.9792531120331995,0.0768849206349206,0.1359184951254485,False,0.0
CRM,5,252,0.014109006026493343,50.64377682403433,-1.2875536480686622,0.044973544973545,0.7347623682337464,False,0.0039682539682539
