ticker,model,n,DA,majority,DA_minus_majority,PT_p,R2_OOS,RMSE_bps,alpha_ann,t_alpha,p_alpha,beta,exposure
GS,"ARIMA(5, 0, 0) returns",3024,50.7768361581921,52.436440677966104,-1.659604519774005,0.16913750824293938,-0.004744721857026679,180.05156496380542,-0.042926481728127956,-1.043766543722521,0.2966768999290237,0.5362050959230177,0.5419973544973545
GS,Historical mean,3024,51.836158192090394,52.436440677966104,-0.6002824858757028,0.5145743860093291,0.0,179.62593170208788,-0.02533036581998657,-0.9244331660546311,0.3553346414277932,0.8741565594928735,0.9312169312169312
GS,Random sign,3024,51.871468926553675,52.436440677966104,-0.5649717514124242,0.014148768378084382,-0.9068740951025065,248.04475219547706,0.04122605170099477,1.0003658743320565,0.3172135708916112,0.48564213808306944,0.49834656084656087
GS,Tree Ensemble,3024,48.97598870056497,52.436440677966104,-3.4604519774011298,0.9316554551570455,-0.1638866411286981,193.78688221267936,-0.08577472606541485,-2.0797446871975342,0.037633058771235406,0.4858790556647969,0.5062830687830688
GS,Zero return,3024,47.563559322033896,52.436440677966104,-4.8728813559322015,,-0.00043124144508266404,179.66465860055777,0.0,,,0.0,0.0
HD,AR(1) returns,3024,52.70706346360703,53.209035496593756,-0.5019720329867305,0.448710657349273,-0.0034426527739914725,151.52823534044813,-0.039675268804031015,-1.6669712765610665,0.09562373780868813,0.8626170185959581,0.917989417989418
HD,"ARIMA(5, 0, 0) returns",3024,52.384367156686984,53.209035496593756,-0.8246683399067756,0.5573947684947897,-0.011334099572268608,152.1229056959433,-0.0050157078688624875,-0.1776446273987061,0.8590139801693475,0.7870612890649169,0.857473544973545
HD,Historical mean,3024,53.209035496593756,53.209035496593756,0.0,,0.0,151.26807732349204,-3.13950442880139e-05,-1.003465284564094,0.3157167587051128,1.0000008534408942,1.0
HD,Random sign,3024,52.420222301900324,53.209035496593756,-0.7888131946934385,0.00787083458101671,-0.8153054296757549,203.8084284579399,-0.028580431150658725,-0.8292532200725602,0.4070266298746398,0.5071708520369671,0.49834656084656087
HD,Tree Ensemble,3024,49.04983865184654,53.209035496593756,-4.15919684474722,0.9289233317409841,-0.21391024720161744,166.66352981765627,-0.07419289233677952,-2.239818533947637,0.025175142248779654,0.6399442684310043,0.628968253968254
HD,Zero return,3024,46.790964503406244,53.209035496593756,-6.418070993187519,,-0.0007549269365221267,151.32516472442427,0.0,,,0.0,0.0
JNJ,AR(1) returns,3024,51.18081180811808,52.87822878228783,-1.697416974169752,0.8513816221336179,0.0024877552598788766,113.07880098621666,-0.007041403953304607,-0.3366437646097761,0.7364088354770978,0.7964311240881963,0.8191137566137566
JNJ,"ARIMA(5, 0, 0) returns",3024,50.77490774907749,52.87822878228783,-2.103321033210337,0.6727512337179608,-0.004926694858716774,113.49827699809003,-0.021693319213804563,-0.9090153484457195,0.3634145122202721,0.6975569431947254,0.7377645502645502
JNJ,BiLSTM,3024,51.77121771217712,52.87822878228783,-1.1070110701107083,0.7955236373234994,-0.012141079220257645,113.90495137026744,-0.0014454273910788583,-0.08347656947284322,0.9334781360584994,0.8725892059355198,0.843915343915344
JNJ,Historical mean,3024,52.87822878228783,52.87822878228783,0.0,,0.0,113.21972016107419,-3.174695898818598e-05,-1.0148324276548546,0.3102669547547891,1.0000040838626294,1.0
JNJ,Hybrid meta (+VIX),2520,52.97513321492006,52.97513321492006,0.0,,2.6868048625838803e-05,115.55289490257351,-3.657346055785004e-05,-0.9742614453212607,0.3300203257914674,0.9999925895301616,1.0
JNJ,Hybrid meta (no VIX),2520,53.108348134991125,52.97513321492006,0.1332149200710564,0.22431815818279777,-0.00037386301461372895,115.57604602270538,0.0028440845254216673,0.2068255222790496,0.836162845980492,0.9401374481610839,0.9654761904761905
JNJ,Random sign,3024,49.96309963099631,52.87822878228783,-2.915129151291518,0.4388191002850995,-0.7152072217756771,148.27924820087767,-0.02191191986758671,-0.8438713942998138,0.39880806746601927,0.5144811746920074,0.49834656084656087
JNJ,Transformer,3024,52.54612546125461,52.87822878228783,-0.33210332103321694,0.42720406481366974,-0.008555049890798028,113.70298894245349,0.024677353233202727,1.333118214797289,0.18259349983808867,0.8494481238648195,0.8902116402116402
JNJ,Tree Ensemble,3024,50.221402214022135,52.87822878228783,-2.656826568265691,0.423945527457023,-0.05327716797948412,116.19659777589575,-0.047141885995533796,-1.8245835549857166,0.06816258394819695,0.5542939468441807,0.5125661375661376
JNJ,Zero return,3024,47.12177121771218,52.87822878228783,-5.756457564575651,,-0.0009202541589767854,113.27180364049825,0.0,,,0.0,0.0
JPM,AR(1) returns,3024,51.42959256611866,52.930664760543245,-1.5010721944245908,0.15594262884881926,0.0007829839610347111,167.18000721059826,-0.025413811023369936,-0.692237094006649,0.4888416316172235,0.6482217619810281,0.6547619047619048
JPM,"ARIMA(5, 0, 0) returns",3024,52.35882773409578,52.930664760543245,-0.5718370264474637,0.021832359115249052,-0.0007967302619393823,167.31210681075913,-0.00941925280985272,-0.25497672259979703,0.7987584280427374,0.6376212320857844,0.6259920634920635
JPM,BiLSTM,3024,51.786990707648314,52.930664760543245,-1.1436740528949274,0.22321224738042922,-0.009191287427677164,168.0123379740473,-0.010913780472793127,-0.33343613234060754,0.7388282248447364,0.7626993626010836,0.6587301587301587
JPM,Historical mean,3024,52.930664760543245,52.930664760543245,0.0,,0.0,167.24549530232838,-3.09582338684063e-05,-0.989432123288945,0.3225309768706573,0.999998516040084,1.0
JPM,Hybrid meta (+VIX),2520,53.11025311025311,53.11025311025311,0.0,,-0.00043576678620382836,172.00809668327707,-3.428142526692902e-05,-0.9132683943922312,0.36118883493158405,0.9999856562191183,1.0
JPM,Hybrid meta (no VIX),2520,53.19605319605319,53.11025311025311,0.0858000858000807,0.13512837090512736,-0.0005716416334051733,172.01977698356598,0.0019778672534269794,0.37313644519413536,0.7090783033460812,0.9961974166241131,0.9984126984126984
JPM,Random sign,3024,51.28663330950679,52.930664760543245,-1.644031451036454,0.07138890031185055,-1.0310399574846167,238.34918035843265,0.02061907454696296,0.537402876298429,0.5910289242314785,0.46714459289934646,0.49834656084656087
JPM,Transformer,3024,51.751250893495346,52.930664760543245,-1.179413867047896,0.5703008977134263,-0.05514799429855666,171.7952366019788,-0.006608730473874791,-0.20300930506434828,0.8391414262646876,0.7661003050611205,0.8005952380952381
