Date,Open,High,Low,Close,Volume,SP500,VIX,TNX_Yield,hl_range,oc_ret,clv,close_to_sma20,close_to_sma50,close_to_ema12,close_to_ema26,macd_norm,macd_signal_norm,macd_hist_norm,RSI_14,bb_position,BB_Width,atr_pct,Volatility_20,Log_Return,Return_1d,Return_5d,Return_10d,Return_21d,obv_change,Volume_Ratio,log_volume_change,DayOfWeek,SP500_Return_1d,SP500_Return_5d,Corr_SP500_20,VIX_Change,TNX_change
2010-03-16,18.549091626790673,18.944744859356653,18.534345446602867,18.846446990966797,7889200,1159.4599609375,17.690000534057617,3.6530001163482666,0.021775956653818797,0.015903588636681346,0.7604824155690176,0.07367611848089872,0.11146861856150792,0.04172572225497051,0.074316426621712,0.02912112460328247,0.02083638499212786,0.008284739611154614,77.90608537291423,0.9233807423373557,0.17401858560714975,0.025464295534167285,0.01459977799807758,0.014315057292727622,0.014418008389073922,0.040852412708618946,0.06751121452425246,0.17821509636064303,0.9977942590025599,0.9977942590025599,0.3325656653830027,1,0.0077791163013856135,0.016668868060444986,0.9759679741062087,-0.3099994659423828,-0.05099987983703613
2010-03-17,18.89559485953388,19.04304352871487,18.757976351619828,18.858732223510742,5502800,1166.2099609375,16.90999984741211,3.6419999599456787,0.015115924745972795,-0.0019527641245486536,0.353446052201451,0.06693721103669437,0.1115745147867806,0.03564840494542487,0.06907609334323084,0.030191548385355968,0.022696558835429956,0.007494989549926014,87.5968168271757,0.8855935136903476,0.1735952710797465,0.022180646344570787,0.014671337453934317,0.0006516469744807344,0.0006518593424975627,0.02061417448491154,0.08743080932998559,0.15921456158356695,0.701157978430613,0.701157978430613,-0.3602376819425075,2,0.005821675803744153,0.01798166553132452,0.9781128329152853,-0.7800006866455078,-0.01100015640258789
2010-03-18,18.846447740600606,19.033215197899494,18.785010632957402,18.9005126953125,5493600,1165.8299560546875,16.6200008392334,3.671999931335449,0.0131321604309522,0.002864601072969862,0.4653502554578031,0.06304906514810527,0.11325989307379336,0.031919144981457315,0.06580413341227964,0.030809473133563692,0.024279004246863318,0.006530468886700374,88.22532942879583,0.8565904249273479,0.17681087392956885,0.021611521820370103,0.014089663373062793,0.0022129938743575593,0.0022154443525992384,0.01975613684204558,0.0849204635680092,0.15169223345248528,0.7130137733037758,0.7130137733037758,-0.001673275280374753,3,-0.0003258460273372066,0.01355366354210652,0.9798246155557537,-0.28999900817871094,0.029999971389770508
2010-03-19,18.681793212890625,19.045501682892763,18.58840949251041,18.681793212890625,6185600,1159.9000244140625,16.969999313354492,3.687000036239624,0.024467254570988018,0.0,0.20429952710218932,0.04561668022628873,0.09985172398296926,0.016852350138491623,0.049314392356855974,0.03042371974787307,0.025735346984009255,0.004688372763863815,76.50099668735031,0.7597950919947257,0.17558715005269956,0.019975938547621638,0.0146157992480157,-0.01163962383302724,-0.011572145472864337,0.004094539462468294,0.051743155203694435,0.11059154354653988,-0.8081314833686081,0.8081314833686081,0.11864023170754656,4,-0.005086446449439896,0.008617496033741734,0.9801929925038293,0.34999847412109375,0.015000104904174805
2010-03-22,18.364781822660763,19.163464255987723,18.33037531599858,19.047962188720703,6491600,1165.81005859375,16.8700008392334,3.6630001068115234,0.043736381442549176,0.03652532499110029,0.8613568487872453,0.05993692874005596,0.12028430997951856,0.030948917057173064,0.06437167760487639,0.0304587349053936,0.026284245301006967,0.0041744896043866345,77.76689884902116,0.8380581180405093,0.1772977043744014,0.021130907942006373,0.014944953580754997,0.01941069952937198,0.019600312007383547,0.025264649438372366,0.06250869099816336,0.1246372548566943,0.840597726154404,0.840597726154404,0.04828502342771479,0,0.005095296193887933,0.013298492580035681,0.9807956213759392,-0.09999847412109375,-0.023999929428100586
2010-03-23,19.08482691413538,19.11431553033515,18.787469618099557,18.947206497192383,4934800,1174.1700439453125,16.350000381469727,3.680000066757202,0.0172503483447033,-0.007237110680813818,0.48872226399595586,0.047981670678158395,0.11340901372672052,0.021488938603697605,0.054154730745747726,0.03033577985444746,0.027206369742664414,0.0031294101117830455,84.91977979287515,0.7808565887005745,0.17084046512227544,0.020817114356506634,0.014618738830417055,-0.005303617864444408,-0.005289578513967386,0.005346339619020979,0.04641716320023659,0.11674399948377334,-0.6417599109432628,0.6417599109432628,-0.27419688824441835,1,0.007170966908320198,0.012687012491503724,0.9772029600650075,-0.5200004577636719,0.01699995994567871
2010-03-24,18.82187180977155,18.974236515031368,18.66459296075383,18.716201782226562,4733600,1167.719970703125,17.549999237060547,3.8289999961853027,0.01654414490078779,-0.0056300335395145585,0.16667170717126675,0.030498288424936737,0.09903756136943964,0.007634325198390579,0.0381263689665976,0.029149650943709863,0.027863661671280203,0.001285989272429661,76.42927427742245,0.6856820385223088,0.16425007119760643,0.02138355018855732,0.014912868875711222,-0.012266952051048514,-0.012192019704859947,-0.00755779548672364,0.01290058128330318,0.1160611821194184,-0.639404360852287,0.639404360852287,-0.04162613283482486,2,-0.005493304207041971,0.0012948009502604663,0.9726743409663962,1.1999988555908203,0.14899992942810059
2010-03-25,18.843991060721866,19.060249019914238,18.664593868786472,18.669509887695312,5840800,1165.72998046875,18.399999618530273,3.9010000228881836,0.021192583710434417,-0.009302380573949269,0.012425008926530649,0.02242151304721296,0.09387114175599298,0.0043293610700954055,0.03281780016081237,0.027464315598210675,0.027839541414612638,-0.0003752258164019612,71.03763332377544,0.6527209532432874,0.1468135983543614,0.020976321107287164,0.01378946524009062,-0.0024978483341626897,-0.002494731306839748,-0.012222039229363268,0.007292637333178309,0.0940380725964598,-0.8720136875453489,0.8720136875453489,0.21018176137939193,3,-0.001704167338318907,-8.575486109130281e-05,0.9647294795682901,0.8500003814697266,0.07200002670288086
2010-03-26,18.726029762932185,18.75060610605436,18.34020479980204,18.41884422302246,4206400,1166.5899658203125,17.770000457763672,3.8550000190734863,0.02228159928402786,-0.016540238811927763,0.19161591375616194,0.003964941349072992,0.0771835145061679,-0.007757667921909461,0.01752234751039694,0.025038921986462466,0.02758251655380236,-0.0025435945673398927,60.96487644802102,0.5324330048234783,0.1222501917548753,0.021423810293593182,0.014375858738416297,-0.013517422786163729,-0.013426472691608238,-0.014075147223379325,-0.010038239006657235,0.10204355756520522,-0.6567984510648929,0.6567984510648929,-0.3282605987662599,4,0.000737722599547963,0.005767687960545942,0.9399782198569505,-0.6299991607666016,-0.046000003814697266
2010-03-29,18.4827389009801,18.536803854705013,18.298427581415186,18.374608993530273,4227200,1173.219970703125,17.59000015258789,3.864000082015991,0.012973134469079562,-0.005867498550339571,0.31958469636202336,-0.001035482414958655,0.07287571591185626,-0.008593970870347856,0.0139461234282241,0.022422771631029344,0.026603689524666088,-0.004180917893636745,56.359373259469166,0.4907894408803495,0.11242343361923864,0.020185718484117997,0.0113919870686367,-0.0024045174854749694,-0.0024016289489486864,-0.03535040591319305,-0.010978872087721747,0.10036793202600891,-0.6935907827508015,0.6935907827508015,0.004932660352389817,0,0.005683234964352302,0.006356020052111333,0.8883104650882618,-0.18000030517578125,0.009000062942504883
2010-03-30,18.480280144478368,18.79975383543738,18.374608250537616,18.531888961791992,7784000,1173.27001953125,17.1299991607666,3.868000030517578,0.0229412978772053,0.0027887504032962293,0.36994552722922747,0.005118231554958053,0.07995783987699956,-9.129807729513217e-05,0.02091414679639758,0.02057701215273231,0.025217725838974553,-0.004640713686242243,51.42849367096263,0.5484107834853611,0.10572502424099242,0.019967046393547277,0.011212216392449561,0.008523210226342769,0.00855963619781508,-0.021919723916131506,-0.016690574585521256,0.06361075275055783,1.2803010615445851,1.2803010615445851,0.6105305095378348,1,4.265937281555665e-05,-0.0007665196525014073,0.8555410887588355,-0.46000099182128906,0.003999948501586914
