Date,Open,High,Low,Close,Volume,SP500,VIX,TNX_Yield,hl_range,oc_ret,clv,close_to_sma20,close_to_sma50,close_to_ema12,close_to_ema26,macd_norm,macd_signal_norm,macd_hist_norm,RSI_14,bb_position,BB_Width,atr_pct,Volatility_20,Log_Return,Return_1d,Return_5d,Return_10d,Return_21d,obv_change,Volume_Ratio,log_volume_change,DayOfWeek,SP500_Return_1d,SP500_Return_5d,Corr_SP500_20,VIX_Change,TNX_change
2010-03-16,0.9935709834098816,1.0121430158615112,0.9935709834098816,1.0089999437332153,84980000,1159.4599609375,17.690000534057617,3.6530001163482666,0.018406376102375856,0.015409457328392993,0.8307627103221431,0.04141771711075326,0.16025776116898283,0.022160829932230452,0.06262637189696507,0.037255083154448074,0.039111939112581706,-0.001856855958133627,70.74041279112286,0.8046573740669359,0.13594848617238592,0.026789546646016998,0.018082815933251742,0.014690072226479826,0.014798501632151906,0.009865393914801235,0.023919485893306947,0.11791750296464376,0.7395224171539961,0.7395224171539961,0.19212231069592534,1,0.0077791163013856135,0.016668868060444986,0.8892798478719066,-0.3099994659423828,-0.05099987983703613
2010-03-17,1.0128569602966309,1.0248570442199707,1.0057140588760376,1.0131429433822632,43904000,1166.2099609375,16.90999984741211,3.6419999599456787,0.01889465397649261,0.0002823130317157466,0.3880732546163412,0.04077543281022744,0.15838448319237042,0.0222127381299424,0.0617211023326083,0.03640301132295232,0.038442202606706825,-0.0020391912837545044,69.39389912663543,0.8065781982051856,0.133001709720954,0.025491543713607404,0.017939567893806928,0.004097638670751798,0.004106045470844144,-0.00505068952219867,0.049889089032850054,0.09343259260269443,0.3883928018527922,0.3883928018527922,-0.6604105025832432,2,0.005821675803744153,0.01798166553132452,0.8853378924211108,-0.7800006866455078,-0.01100015640258789
2010-03-18,1.0101430416107178,1.0161429643630981,1.0062860250473022,1.007714033126831,35931000,1165.8299560546875,16.6200008392334,3.671999931335449,0.009781484619412164,-0.002407514077714107,0.14487322941190392,0.031836833978377,0.14505893107951673,0.014124212227566879,0.051666932529977894,0.03520111075253637,0.03795966557888262,-0.0027585548263462495,66.47118137887841,0.7394169441471549,0.13297649638213047,0.02477828824137457,0.01745386740545517,-0.00537289217264552,-0.00535848400355865,-0.009130705196235822,0.037200579107433684,0.09347409509464732,-0.3253624910862848,0.3253624910862848,-0.20040499946994217,3,-0.0003258460273372066,0.01355366354210652,0.8799911102282026,-0.28999900817871094,0.029999971389770508
2010-03-19,1.0099999904632568,1.0128569602966309,1.0010000467300415,1.0064289569854736,99057000,1159.9000244140625,16.969999313354492,3.687000036239624,0.01178117291269521,-0.0035419420214371305,0.4578683690539936,0.027664834985843045,0.13727391675541023,0.010835578120586442,0.04642490396724974,0.033645824497473546,0.037135672924635856,-0.0034898484271623106,53.72421728395471,0.7078858413314166,0.13307701756136067,0.021869608404486898,0.01743962930510147,-0.0012760527152652476,-0.0012752389061904124,0.0067168609797347845,0.04138944718597304,0.06580947818177574,-0.8925654238913102,0.8925654238913102,1.0140950093920686,4,-0.005086446449439896,0.008617496033741734,0.8796853012132494,0.34999847412109375,0.015000104904174805
2010-03-22,1.0049999952316284,1.042857050895691,1.0007139444351196,1.0412859916687012,72163000,1165.81005859375,16.8700008392334,3.6630001068115234,0.04047217267662972,0.03546894296342455,0.9627206206152403,0.057380762098952154,0.16892973173336068,0.038520431584170955,0.07607781676343905,0.033607532283300906,0.03543555187167705,-0.0018280195883761494,66.5819572026696,0.922766554748323,0.13572680261525732,0.022872059960179627,0.017835974873008118,0.03404810034040441,0.03463437179672746,0.04727009221255529,0.06129890756539402,0.09362351761193555,0.7444154399950897,0.7444154399950897,-0.31676799285598634,0,0.005095296193887933,0.013298492580035681,0.8830477476893227,-0.09999847412109375,-0.023999929428100586
2010-03-23,1.042857050895691,1.0498570203781128,1.0290000438690186,1.0422860383987427,49791000,1174.1700439453125,16.350000381469727,3.680000066757202,0.020010799090369354,-0.0005476962364394417,0.6370045128010726,0.05182754053063343,0.16272059359473445,0.03323609300512542,0.07099381805324789,0.03412080643565934,0.035145403181699654,-0.0010245967460403116,75.93525492114684,0.9010202160329597,0.1292391988380172,0.020989986439130578,0.017267080117203317,0.0009599349505592119,0.0009603958355752784,0.0329891937777238,0.04318003908407397,0.11781810831713968,0.5359403254972875,0.5359403254972875,-0.3710932043628681,1,0.007170966908320198,0.012687012491503724,0.8760495395148811,-0.5200004577636719,0.01699995994567871
2010-03-24,1.0418570041656494,1.0452860593795776,1.032142996788025,1.033856987953186,33999000,1167.719970703125,17.549999237060547,3.8289999961853027,0.012712650535518616,-0.007708244829719581,0.13041023346875089,0.0375773850622938,0.14632449215889953,0.02097222649642272,0.05745011506658049,0.03378748574008588,0.03510305246332468,-0.0013155667232388028,70.64416650697665,0.8200097723311243,0.11742571659282011,0.020657805919176153,0.017565259675748134,-0.008119957682812259,-0.008087079875411352,0.020445332720545162,0.015291380170596947,0.12463039111564123,-0.3837311274916451,0.3837311274916451,-0.38150313238777045,2,-0.005493304207041971,0.0012948009502604663,0.8721828826142687,1.1999988555908203,0.14899992942810059
2010-03-25,1.0382859706878662,1.0714290142059326,1.0365710258483887,1.0505709648132324,83496000,1165.72998046875,18.399999618530273,3.9010000228881836,0.03318004163930126,0.01176254396326525,0.40162773608639785,0.04839178833871216,0.15709656545569683,0.031530271247135255,0.06864457548680503,0.03366867772586051,0.03436940209466395,-0.0007007243688034359,75.9013096815151,0.9307167393081779,0.11235174915323191,0.021261575415162663,0.017619261588581885,0.016037335391871004,0.016166623676971525,0.04252886263121769,0.03300983892796494,0.136805609348019,0.9551454779130616,0.9551454779130616,0.898467614098827,3,-0.001704167338318907,-8.575486109130281e-05,0.8411279560340307,0.8500003814697266,0.07200002670288086
2010-03-26,1.0504289865493774,1.0701429843902588,1.0477139949798584,1.0614290237426758,54278000,1166.5899658203125,17.770000457763672,3.8550000190734863,0.021130936604045504,0.010417496460834539,0.6114864293258523,0.053034765105480774,0.16162041434149432,0.03547029360968623,0.0733535113225805,0.03408524613694939,0.03403130104147907,5.394509547032254e-05,75.3153099649,0.9844936203235137,0.10946430069190512,0.021486338171998364,0.017648134921527194,0.010282343421940895,0.010335388367956444,0.054648732407245326,0.061732661325278215,0.13244943577285917,0.6324581365567981,0.6324581365567981,-0.43067973821369776,4,0.000737722599547963,0.005767687960545942,0.7895503781834411,-0.6299991607666016,-0.046000003814697266
2010-03-29,1.0700000524520874,1.0714290142059326,1.0521429777145386,1.0557140111923218,56021000,1173.219970703125,17.59000015258789,3.864000082015991,0.018268239586602078,-0.013441371624029386,0.185161509352199,0.04425695382516093,0.14714827086326743,0.025180002431633097,0.062257162495430896,0.03404682885617667,0.03418178690665576,-0.0001349580504790928,69.33561233595051,0.8806587255878727,0.11626410256535694,0.019814492552942126,0.013717254849025057,-0.005398809940947426,-0.005384262557850961,0.013855962376387199,0.06178102720816803,0.1188496075991059,-0.6816168705072735,0.6816168705072735,0.031607632136172015,0,0.005683234964352302,0.006356020052111333,0.8415078180440163,-0.18000030517578125,0.009000062942504883
